answerKey,id,choices,stem,choice_0,choice_1,choice_2,choice_3,choice_4,label
E,7397426136fe82700cab89ffe52e28bf,"[{'label': 'A', 'text': 'thin'}, {'label': 'B', 'text': 'clear'}, {'label': 'C', 'text': 'thickskin'}, {'label': 'D', 'text': 'stomach'}, {'label': 'E', 'text': 'sparse'}]","The buffalo were big thick and easy to spot, but the were hunted to the point that their numbers were what?",thin,clear,thickskin,stomach,sparse,4
B,35a3a47cb83bc9542a35603ea2f8ec03,"[{'label': 'A', 'text': 'behind the curtain'}, {'label': 'B', 'text': 'sewer'}, {'label': 'C', 'text': 'glass'}, {'label': 'D', 'text': 'drain'}, {'label': 'E', 'text': 'bathroom'}]",Where does the water run-off overflow end up?,behind the curtain,sewer,glass,drain,bathroom,1
E,1a2d45c1be6a040611b3d127cbb4b465,"[{'label': 'A', 'text': 'increase of temperature'}, {'label': 'B', 'text': 'starting fire'}, {'label': 'C', 'text': 'pleasure'}, {'label': 'D', 'text': 'overheat'}, {'label': 'E', 'text': 'feeling comfortable'}]",I'm getting warm because I increased the thermostat in my bedroom.  What might I be doing soon?,increase of temperature,starting fire,pleasure,overheat,feeling comfortable,4
D,d90c3d761a74e31d3b627dfd87191f2e,"[{'label': 'A', 'text': 'sporting goods store'}, {'label': 'B', 'text': 'pet shop'}, {'label': 'C', 'text': 'bureau'}, {'label': 'D', 'text': 'bed'}, {'label': 'E', 'text': 'suitcase'}]",If you've taken off your socks and are lying down where are you likely to be?,sporting goods store,pet shop,bureau,bed,suitcase,3
C,844e409f666dc4e86c70146f4d744a3c,"[{'label': 'A', 'text': 'logic'}, {'label': 'B', 'text': 'ask questions'}, {'label': 'C', 'text': 'searching for'}, {'label': 'D', 'text': 'time'}, {'label': 'E', 'text': 'chewing'}]",Finding information in an old library requires what in a card catalog?,logic,ask questions,searching for,time,chewing,2
A,c3ce06c4144c4e0434752ca8597cd7be,"[{'label': 'A', 'text': 'good behavior'}, {'label': 'B', 'text': 'park'}, {'label': 'C', 'text': 'calm'}, {'label': 'D', 'text': 'safe'}, {'label': 'E', 'text': 'being good'}]","He never got in trouble, he received a certificate for what?",good behavior,park,calm,safe,being good,0
B,a62c11abf59613db0e97bc5a156f31eb,"[{'label': 'A', 'text': 'kennel'}, {'label': 'B', 'text': 'soft'}, {'label': 'C', 'text': 'cute'}, {'label': 'D', 'text': 'one choice for pet'}, {'label': 'E', 'text': 'shiny'}]",How does the fur of a puppy feel after it takes a bath?,kennel,soft,cute,one choice for pet,shiny,1
B,b3fc9713f059a9e374ff2d0f66c7d4e1,"[{'label': 'A', 'text': 'new york'}, {'label': 'B', 'text': 'colorado'}, {'label': 'C', 'text': 'dictionary'}, {'label': 'D', 'text': 'rainforest'}, {'label': 'E', 'text': 'underground'}]",Where could you find a marmoset in a zoo?,new york,colorado,dictionary,rainforest,underground,1
E,5a85301b43f77461dec744c9eba472a9,"[{'label': 'A', 'text': 'row boat'}, {'label': 'B', 'text': 'let down'}, {'label': 'C', 'text': 'have to sleep'}, {'label': 'D', 'text': 'look at him'}, {'label': 'E', 'text': 'turn away'}]",As a human who valued privacy he asked that everybody do what so he could act without eyes upon him?,row boat,let down,have to sleep,look at him,turn away,4
B,6ff11798a8a8413b23ebcf1c5347daa6,"[{'label': 'A', 'text': 'supermarket'}, {'label': 'B', 'text': 'shop'}, {'label': 'C', 'text': 'bookstore'}, {'label': 'D', 'text': 'fast food restaurant'}, {'label': 'E', 'text': 'grocery store'}]","The cashier enjoyed her job.  Her workplace was informal, and she loved antiques. Where might she be working.",supermarket,shop,bookstore,fast food restaurant,grocery store,1
B,2546dba59624723a81bcf3f0ebabc210,"[{'label': 'A', 'text': ""mother's womb""}, {'label': 'B', 'text': 'school'}, {'label': 'C', 'text': 'the dmv'}, {'label': 'D', 'text': 'orphanage'}, {'label': 'E', 'text': 'most homes'}]",Where can a child go to get in lines with other children?,mother's womb,school,the dmv,orphanage,most homes,1
D,4cc80cdb248200dede26c009ed379b55,"[{'label': 'A', 'text': 'chimney'}, {'label': 'B', 'text': 'rug'}, {'label': 'C', 'text': 'surface of earth'}, {'label': 'D', 'text': 'roof'}, {'label': 'E', 'text': 'ground'}]",Where would you be unlikely to see footprints due to the absence of people?,chimney,rug,surface of earth,roof,ground,3
E,2d51812a57bfefe3e057f355f16fb317,"[{'label': 'A', 'text': 'plant kingdom'}, {'label': 'B', 'text': 'farm'}, {'label': 'C', 'text': 'arboretum'}, {'label': 'D', 'text': 'flowerpot'}, {'label': 'E', 'text': 'science class'}]",Where might a student grow a ficus?,plant kingdom,farm,arboretum,flowerpot,science class,4
C,1e7b1bfc0e2e188d09deb7eb6fdd5930,"[{'label': 'A', 'text': 'oceanography'}, {'label': 'B', 'text': 'south pacific'}, {'label': 'C', 'text': 'dictionary'}, {'label': 'D', 'text': 'tide pool'}, {'label': 'E', 'text': 'sea water'}]",Where would you look up what an anemone is?,oceanography,south pacific,dictionary,tide pool,sea water,2
E,48d0f66a10ac0f2c5bc36f1062599df7,"[{'label': 'A', 'text': 'social disruption'}, {'label': 'B', 'text': 'change yourself'}, {'label': 'C', 'text': 'social activism'}, {'label': 'D', 'text': 'riots'}, {'label': 'E', 'text': 'vote'}]","The special interest group spent millions convincing young people they were changing society, but really they were just keeping people in two party lines and were just after their what?",social disruption,change yourself,social activism,riots,vote,4
B,278aa323f2f0790e40716b6bd5dbed91,"[{'label': 'A', 'text': 'university'}, {'label': 'B', 'text': 'players'}, {'label': 'C', 'text': 'oklahoma'}, {'label': 'D', 'text': 'college campus'}, {'label': 'E', 'text': 'yard'}]",What can go on a football field?,university,players,oklahoma,college campus,yard,1
D,9fbf03e3d4e811104ace8f1a52e07e33,"[{'label': 'A', 'text': 'bank'}, {'label': 'B', 'text': 'treasure chest'}, {'label': 'C', 'text': 'business'}, {'label': 'D', 'text': 'real estate'}, {'label': 'E', 'text': 'stock market'}]","I want to make a fortune selling houses, what should I study?",bank,treasure chest,business,real estate,stock market,3
B,2edc737cb7aecdbf948a64fb5ca902c6,"[{'label': 'A', 'text': 'street'}, {'label': 'B', 'text': 'maps'}, {'label': 'C', 'text': 'city centre'}, {'label': 'D', 'text': 'busy city'}, {'label': 'E', 'text': 'lottery ticket'}]",What could you find at a bus station that can help you?,street,maps,city centre,busy city,lottery ticket,1
B,5bada37a14521300eae08264c578eb3b,"[{'label': 'A', 'text': 'pocket'}, {'label': 'B', 'text': 'briefcase'}, {'label': 'C', 'text': 'boarding plane'}, {'label': 'D', 'text': 'shirt sleeve'}, {'label': 'E', 'text': 'airport'}]",Where would a business man keep a plane ticket with other documents?,pocket,briefcase,boarding plane,shirt sleeve,airport,1
B,f769b0318bfefd2f07a449d01c4e1ec5,"[{'label': 'A', 'text': 'native'}, {'label': 'B', 'text': 'domestic'}, {'label': 'C', 'text': 'imaginary flight'}, {'label': 'D', 'text': 'american'}, {'label': 'E', 'text': 'indigenous'}]",What kind of flight cannot be taken to s foreign country?,native,domestic,imaginary flight,american,indigenous,1
C,43f23241f2184350aa5ba9fd8d5cce79,"[{'label': 'A', 'text': 'outside'}, {'label': 'B', 'text': 'in space'}, {'label': 'C', 'text': 'foreign'}, {'label': 'D', 'text': 'tent'}, {'label': 'E', 'text': 'work'}]",When not in your home country you are?,outside,in space,foreign,tent,work,2
A,1278008039fa7641e518fff2b1124f1a,"[{'label': 'A', 'text': 'train station'}, {'label': 'B', 'text': 'bridge'}, {'label': 'C', 'text': 'beach'}, {'label': 'D', 'text': 'bus depot'}, {'label': 'E', 'text': 'taxi'}]","If a bum wanted to ride for free, where might he go?",train station,bridge,beach,bus depot,taxi,0
E,f8c45a2a96c01be7955b27e64f00db71,"[{'label': 'A', 'text': 'think'}, {'label': 'B', 'text': 'do about'}, {'label': 'C', 'text': 'patent'}, {'label': 'D', 'text': 'study'}, {'label': 'E', 'text': 'work hard'}]","I love to see an idea become a reality.  In order to accomplish that, I must do what?",think,do about,patent,study,work hard,4
C,49924b546d0de3dd8bb663b0728ec9de,"[{'label': 'A', 'text': 'eat hamburger'}, {'label': 'B', 'text': 'go to market'}, {'label': 'C', 'text': 'bring home fish'}, {'label': 'D', 'text': 'grill'}, {'label': 'E', 'text': 'make bread'}]",One way to relieve your hunger if you live near the coast is to do what?,eat hamburger,go to market,bring home fish,grill,make bread,2
B,2e2130810d5080bb60b777796f309c9a,"[{'label': 'A', 'text': 'eventful'}, {'label': 'B', 'text': 'great fun'}, {'label': 'C', 'text': 'good'}, {'label': 'D', 'text': 'dirty'}, {'label': 'E', 'text': 'nice'}]",What can sex often be?,eventful,great fun,good,dirty,nice,1
C,171b800beb3759e93e1e49762d005fe6,"[{'label': 'A', 'text': 'problems'}, {'label': 'B', 'text': 'fun'}, {'label': 'C', 'text': 'birth'}, {'label': 'D', 'text': 'larger family'}, {'label': 'E', 'text': 'wool'}]","When the farmer was reproducing sheep, what did one sheep give later?",problems,fun,birth,larger family,wool,2
C,e5a694ab7333ea27a942613d248b732a,"[{'label': 'A', 'text': 'cafeteria'}, {'label': 'B', 'text': 'formal dining room'}, {'label': 'C', 'text': 'house'}, {'label': 'D', 'text': 'arranging papers'}, {'label': 'E', 'text': 'in the park'}]",Where do you put a new dining table?,cafeteria,formal dining room,house,arranging papers,in the park,2
C,60b6d47b92ee145ddf068829c4c94bf8,"[{'label': 'A', 'text': 'feeling full'}, {'label': 'B', 'text': 'obesity'}, {'label': 'C', 'text': 'gain weight'}, {'label': 'D', 'text': 'hungry'}, {'label': 'E', 'text': 'gas'}]","He was eating too much while no exercising enough, what did he suffer as a result?",feeling full,obesity,gain weight,hungry,gas,2
B,664515c27354fe1b4e24251d8bc2f2a2,"[{'label': 'A', 'text': 'dawn'}, {'label': 'B', 'text': 'daytime'}, {'label': 'C', 'text': 'sunset'}, {'label': 'D', 'text': 'night'}, {'label': 'E', 'text': 'early morning'}]",Evening comes after what?,dawn,daytime,sunset,night,early morning,1
C,7f0b9d11a2a9dd889c84c93f14aaa051,"[{'label': 'A', 'text': 'improove know how'}, {'label': 'B', 'text': 'for a course'}, {'label': 'C', 'text': 'entertained'}, {'label': 'D', 'text': 'get information'}, {'label': 'E', 'text': 'learn'}]",Why do people ready gossip magazines?,improove know how,for a course,entertained,get information,learn,2
B,dc397561f9112c303bcf3aa3e78b09a9,"[{'label': 'A', 'text': 'trotting'}, {'label': 'B', 'text': 'go fast'}, {'label': 'C', 'text': 'charged with animal cruelty'}, {'label': 'D', 'text': 'falling off'}, {'label': 'E', 'text': 'fall off'}]",If you smack the animal while your riding a horse what will you do?,trotting,go fast,charged with animal cruelty,falling off,fall off,1
C,280ee051bd44706ab885ff2fd13cab87,"[{'label': 'A', 'text': 'home'}, {'label': 'B', 'text': 'backpack'}, {'label': 'C', 'text': 'bank'}, {'label': 'D', 'text': 'desk drawer'}, {'label': 'E', 'text': 'office desk'}]",Where would a ballpoint pen be useful for a writing a check?,home,backpack,bank,desk drawer,office desk,2
B,53e07382af58bc1a1900c2a63f67e181,"[{'label': 'A', 'text': 'building'}, {'label': 'B', 'text': 'ancient rome'}, {'label': 'C', 'text': 'my bathroom'}, {'label': 'D', 'text': 'foot'}, {'label': 'E', 'text': 'cathedral'}]",Many examples of the stone arch have found that date back to what civilization?,building,ancient rome,my bathroom,foot,cathedral,1
B,c1bd41c5801ae6ec52a5ebd81f1953ff,"[{'label': 'A', 'text': 'rug'}, {'label': 'B', 'text': 'hospital'}, {'label': 'C', 'text': 'third world country'}, {'label': 'D', 'text': 'ghost town'}, {'label': 'E', 'text': 'human body'}]",Where is disease often spread but shouldn't be?,rug,hospital,third world country,ghost town,human body,1
A,25d794a5c2046ecfa92317f0208c2ad6,"[{'label': 'A', 'text': 'use weapons'}, {'label': 'B', 'text': 'crying'}, {'label': 'C', 'text': 'smoke marijuana'}, {'label': 'D', 'text': 'desire to travel'}, {'label': 'E', 'text': 'talk to each other'}]",What do people use in the army when they are being attacked?,use weapons,crying,smoke marijuana,desire to travel,talk to each other,0
E,365f96d441ddfcdf16657c2042d8486d,"[{'label': 'A', 'text': 'a pile of dirt'}, {'label': 'B', 'text': 'work area'}, {'label': 'C', 'text': 'under ground'}, {'label': 'D', 'text': 'desert'}, {'label': 'E', 'text': 'quarry'}]",What will there be after an excavation is finished?,a pile of dirt,work area,under ground,desert,quarry,4
B,24ab0e82aeacc0dbd56936bf3801d4bd,"[{'label': 'A', 'text': 'rooms'}, {'label': 'B', 'text': 'town'}, {'label': 'C', 'text': 'urban area'}, {'label': 'D', 'text': 'area'}, {'label': 'E', 'text': 'office'}]",Where is a city hall building likely to be?,rooms,town,urban area,area,office,1
C,4ac08ff9c2f85f2f2007d5896113d178,"[{'label': 'A', 'text': ""plot the teacher's destruction""}, {'label': 'B', 'text': 'eat better'}, {'label': 'C', 'text': 'meditate'}, {'label': 'D', 'text': 'celebrate'}, {'label': 'E', 'text': 'feel better about yourself'}]","The class was billed as a way to improve yourself, the instructor told everybody to close their eyes and what?",plot the teacher's destruction,eat better,meditate,celebrate,feel better about yourself,2
B,129e51b8275025e38802ab5c2d11189d,"[{'label': 'A', 'text': 'beach'}, {'label': 'B', 'text': 'countryside'}, {'label': 'C', 'text': 'landscape'}, {'label': 'D', 'text': 'georgia'}, {'label': 'E', 'text': 'middle america'}]",You'll see the plains and mountains when driving through where?,beach,countryside,landscape,georgia,middle america,1
A,95d59c6117e155cc4f55aa8a82a50d4e,"[{'label': 'A', 'text': 'mall'}, {'label': 'B', 'text': 'market'}, {'label': 'C', 'text': 'found in restaurant'}, {'label': 'D', 'text': 'park'}, {'label': 'E', 'text': 'bookstore'}]",Where might customers go to walk around?,mall,market,found in restaurant,park,bookstore,0
E,fd8a34c01ae2778aa8cf602f5dd420f1,"[{'label': 'A', 'text': 'ghetto'}, {'label': 'B', 'text': 'controlling bleeding'}, {'label': 'C', 'text': 'emergency kit'}, {'label': 'D', 'text': 'ambulance'}, {'label': 'E', 'text': 'hospital'}]",Where do you typically use a tourniquet?,ghetto,controlling bleeding,emergency kit,ambulance,hospital,4
B,a37fd2130f969cf65c6c8f7e29715620,"[{'label': 'A', 'text': 'compliments'}, {'label': 'B', 'text': 'interesting experiences'}, {'label': 'C', 'text': 'lots of tickets'}, {'label': 'D', 'text': 'look attractive'}, {'label': 'E', 'text': 'feel pleasure'}]","Even if not all events are enjoyable, what is a person traveling to many different places likely to have?",compliments,interesting experiences,lots of tickets,look attractive,feel pleasure,1
D,14a3bf7edac8108639194b53f687a318,"[{'label': 'A', 'text': 'get smarter'}, {'label': 'B', 'text': 'boredom'}, {'label': 'C', 'text': 'eye strain'}, {'label': 'D', 'text': 'falling asleep'}, {'label': 'E', 'text': 'laziness'}]","The man was still up at 2:30 am, so he was using the television, what was he hoping he would accomplish?",get smarter,boredom,eye strain,falling asleep,laziness,3
A,d99048241885d2ef55308e206f38d035,"[{'label': 'A', 'text': 'california'}, {'label': 'B', 'text': 'montana'}, {'label': 'C', 'text': 'texas'}, {'label': 'D', 'text': 'west'}, {'label': 'E', 'text': 'outback'}]","Dave wants to build a new ranch house, but he's worried about mudslides, fires, earthquakes,  and restrictive zoning codes.  Where might he live?",california,montana,texas,west,outback,0
D,3c736b2d765ed841c1579adf5783fa30,"[{'label': 'A', 'text': 'basement'}, {'label': 'B', 'text': 'guest room'}, {'label': 'C', 'text': 'texas'}, {'label': 'D', 'text': 'horseradish'}, {'label': 'E', 'text': 'living room'}]",He was eating a roast beef sandwich on his sofa bed and spilled what spicy spicy sauce on it?,basement,guest room,texas,horseradish,living room,3
C,3b6a8321ebfba3fa2f054345190e4205,"[{'label': 'A', 'text': 'conference room'}, {'label': 'B', 'text': 'doing jigsaw puzzles on'}, {'label': 'C', 'text': 'cafeteria'}, {'label': 'D', 'text': 'house'}, {'label': 'E', 'text': 'formal dining room'}]",Where do people eat at dining tables together at work?,conference room,doing jigsaw puzzles on,cafeteria,house,formal dining room,2
D,81fa4601424f4522dc31ff129f8bc57e,"[{'label': 'A', 'text': 'supermarkets'}, {'label': 'B', 'text': 'carrying goods'}, {'label': 'C', 'text': 'to hold onto'}, {'label': 'D', 'text': 'shop'}, {'label': 'E', 'text': 'grocery store'}]",What is often the purpose of a shopping basket?,supermarkets,carrying goods,to hold onto,shop,grocery store,3
D,2ad01eae74aa4cf404dc3f535437ee8b,"[{'label': 'A', 'text': 'have fun'}, {'label': 'B', 'text': 'being laid off'}, {'label': 'C', 'text': 'understanding'}, {'label': 'D', 'text': 'fall asleep'}, {'label': 'E', 'text': 'result'}]","Some people hate attending meeting, they're worried it'll bore and they will what?",have fun,being laid off,understanding,fall asleep,result,3
A,b9b36472044073cb7e0d1c90f5617e6b,"[{'label': 'A', 'text': 'wasting time'}, {'label': 'B', 'text': 'entertainment'}, {'label': 'C', 'text': 'having fun'}, {'label': 'D', 'text': 'arguments'}, {'label': 'E', 'text': 'get fat'}]","The man has much to do, but was watching tv, what was he doing?",wasting time,entertainment,having fun,arguments,get fat,0
