answerKey,id,choices,stem,choice_0,choice_1,choice_2,label
B,ce3dcad7eb44df091ddd4d9fdfb0aa33,"[{'label': 'A', 'text': 'movies'}, {'label': 'B', 'text': 'state park'}, {'label': 'C', 'text': 'fair'}]","Sam asked where the concession stand was, but was told that there wasn't one.  This wasn't that sort of place.  Where might Sam have been?",movies,state park,fair,1
B,b7d1b2ea7cf355ddbda9a934d8d9cbf9,"[{'label': 'A', 'text': 'blank stares'}, {'label': 'B', 'text': 'getting arrested'}, {'label': 'C', 'text': 'stage fright'}]",Expressing yourself in public without wearing pants will likely result in what?,blank stares,getting arrested,stage fright,1
B,085d8daca41a43dc44f974275e8a7cfd,"[{'label': 'A', 'text': 'under ground'}, {'label': 'B', 'text': 'cemetary'}, {'label': 'C', 'text': 'construction site'}]","The judge had ruled the murder case could be reopened, excavation soon began where?",under ground,cemetary,construction site,1
B,85d963bf48d05438dd61252a28fa25ba,"[{'label': 'A', 'text': 'death'}, {'label': 'B', 'text': 'complaining'}, {'label': 'C', 'text': 'loud noise'}]",What could other people be doing if someone is snoring?,death,complaining,loud noise,1
A,05d9acb5acdd07070eb6c5749f40bca1,"[{'label': 'A', 'text': 'hospital'}, {'label': 'B', 'text': 'apartment'}, {'label': 'C', 'text': 'rest area'}]","Where could you find a toilet a large number of people use, but that would require permission to use?",hospital,apartment,rest area,0
A,3dcb4aaff4e3b30e98b63b14d74ac678,"[{'label': 'A', 'text': 'donut shop'}, {'label': 'B', 'text': 'street'}, {'label': 'C', 'text': 'freeway'}]",Where does a policeman frequent for snacks?,donut shop,street,freeway,0
C,b62cb7b3169b52f366cb2f434fdd05ab,"[{'label': 'A', 'text': 'sun set'}, {'label': 'B', 'text': 'below'}, {'label': 'C', 'text': 'lower'}]",What do we do if we rise something and want to put it back down?,sun set,below,lower,2
B,ae11ec46b075961d7b15393c83e55cb1,"[{'label': 'A', 'text': 'making noise'}, {'label': 'B', 'text': 'make noise'}, {'label': 'C', 'text': 'public disapproval'}]","He had been farting and getting away with it, he didn't what?",making noise,make noise,public disapproval,1
B,7e280730f62433d1c579ed7bf333a65e,"[{'label': 'A', 'text': 'hardware store'}, {'label': 'B', 'text': 'shelf'}, {'label': 'C', 'text': 'windowsill'}]","The old lady wanted to purchase a can of paint, the helpful employee got it for her off the what?",hardware store,shelf,windowsill,1
C,6da8ac96a92b354e6d426ea179dea91a,"[{'label': 'A', 'text': 'restaurant'}, {'label': 'B', 'text': ""friend's house""}, {'label': 'C', 'text': ""neighbor's house""}]","She was in a kitchen of people who just moved in to town, where was she?",restaurant,friend's house,neighbor's house,2
A,2109ed6824c54414dcb07247cacf24c5,"[{'label': 'A', 'text': 'poisonous'}, {'label': 'B', 'text': 'venomous'}, {'label': 'C', 'text': 'toxic'}]","George's cleaner was nonpoisonous, but he wasn't sure, so he treated it as if it were what?",poisonous,venomous,toxic,0
A,9e5511b9165a263f897b06d913f7af3b,"[{'label': 'A', 'text': 'late'}, {'label': 'B', 'text': 'behind time'}, {'label': 'C', 'text': 'all at once'}]",John rushed to get there in time. He ended up being what?,late,behind time,all at once,0
A,a6d37744a4a0f2dd1707e1bf5b4a0ee0,"[{'label': 'A', 'text': 'day dream'}, {'label': 'B', 'text': 'have imagination'}, {'label': 'C', 'text': 'have fun with'}]",John loved to pretend.  He would waste many hours doing what?,day dream,have imagination,have fun with,0
A,af16bb59d2dd890b178adbe1e0b48765,"[{'label': 'A', 'text': 'static'}, {'label': 'B', 'text': 'collaboration'}, {'label': 'C', 'text': 'progress'}]",What could stop two people from communicating?,static,collaboration,progress,0
A,f6120f0d6d89d30f5795b1eb45f8e4c4,"[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'hotel'}, {'label': 'C', 'text': 'apartment'}]","James wanted to add space for an extra guest, so he bought a hide bed sofa.  With that he'd be able to have two people stay over, one in the guest room, and one on the sofa.  Where might he have been?",house,hotel,apartment,0
A,efe69c214da61f213c091b1a4eea55c1,"[{'label': 'A', 'text': 'bad time'}, {'label': 'B', 'text': 'sorrow'}, {'label': 'C', 'text': 'sadness'}]","The woman experienced great joy, but despite that this was a what?",bad time,sorrow,sadness,0
B,fb615223481d7dded87dfa44fddc7b90_1,"[{'label': 'A', 'text': 'classroom'}, {'label': 'B', 'text': 'university'}, {'label': 'C', 'text': 'home'}]",A poet may need to go where to achieve learning as an adult?,classroom,university,home,1
A,29364d57cb3c79192502badfd16638dd,"[{'label': 'A', 'text': 'getting wet'}, {'label': 'B', 'text': 'splats'}, {'label': 'C', 'text': 'spinal injuries'}]",What is likely to happen to a driver with an open sunroof during  rainstorm?,getting wet,splats,spinal injuries,0
C,8cd59b279b5af91fb0cb8335fd5516b6,"[{'label': 'A', 'text': 'music store'}, {'label': 'B', 'text': 'rock band'}, {'label': 'C', 'text': 'pocket'}]",Where does a street performer keep their harmonica?,music store,rock band,pocket,2
A,72128c59ca7dab3d03127ec42e9aa86e,"[{'label': 'A', 'text': 'fidgeting'}, {'label': 'B', 'text': 'get tired'}, {'label': 'C', 'text': 'tiredness'}]",A  person who is standing in like is likely to do what to pass the time?,fidgeting,get tired,tiredness,0
B,bab752fb6b11993834a9a5248db3bfe7,"[{'label': 'A', 'text': 'coffee table'}, {'label': 'B', 'text': 'school room'}, {'label': 'C', 'text': 'bedside table'}]","He had stayed up playing video games, and now his book made a good pillow where?",coffee table,school room,bedside table,1
B,75374ad1fbd401d67dfbcaf6269a7f22_1,"[{'label': 'A', 'text': 'instruments'}, {'label': 'B', 'text': 'junkyard'}, {'label': 'C', 'text': 'ore'}]",Where can you buy previously owned metal items?,instruments,junkyard,ore,1
A,fc4066585596e3834dda60c17db183ed,"[{'label': 'A', 'text': 'relaxation'}, {'label': 'B', 'text': 'get arrested'}, {'label': 'C', 'text': 'losing money'}]",If you've had a difficult work day what are you hoping to gain when buying beer?,relaxation,get arrested,losing money,0
B,cafdfe274929eb7b30c4f787a15f1938,"[{'label': 'A', 'text': 'countryside'}, {'label': 'B', 'text': 'australia'}, {'label': 'C', 'text': 'dictionary'}]","John looked for beavers but couldn't find any, because he lived where?",countryside,australia,dictionary,1
C,354a375ceff819cd888706d9ecc49aa9,"[{'label': 'A', 'text': 'social approval'}, {'label': 'B', 'text': 'feel close to'}, {'label': 'C', 'text': 'exchanging information'}]",What happens while chatting with friends about current events?,social approval,feel close to,exchanging information,2
B,a737c2fae5656a33e9e31aad363e7d09,"[{'label': 'A', 'text': 'judge men'}, {'label': 'B', 'text': 'give peace'}, {'label': 'C', 'text': 'anything'}]","Be aware of our own mortality is hard for many, for some of those believing in their god can what?",judge men,give peace,anything,1
B,295d389285f7a01ecb8a8f226e22bc01,"[{'label': 'A', 'text': 'countryside'}, {'label': 'B', 'text': 'village'}, {'label': 'C', 'text': 'painting'}]","There are many cottages where James lives. He likes drawing pictures of those cottages and the people who live in them. When he's finished with one, he shows it to the others. This type of place is called what?",countryside,village,painting,1
C,78f8383b9ee9fba1779f4d42ea1edea6,"[{'label': 'A', 'text': 'arrive early'}, {'label': 'B', 'text': 'talk nonsense'}, {'label': 'C', 'text': 'learn to walk'}]",You baby must crawl before they what?,arrive early,talk nonsense,learn to walk,2
A,375f76c479c4430010e57518aaad1ddf_1,"[{'label': 'A', 'text': 'university'}, {'label': 'B', 'text': 'meeting'}, {'label': 'C', 'text': 'class'}]","The knowledge was expensive to get, where was it being gained?",university,meeting,class,0
B,06942d2b0f316cad525cc7410482b9c7,"[{'label': 'A', 'text': 'stress'}, {'label': 'B', 'text': 'relaxation'}, {'label': 'C', 'text': 'transportation'}]",Driving a car along a scenic highway can have what calming affect?,stress,relaxation,transportation,1
C,3bf15ba95e7233d8e81cd998308ccde8,"[{'label': 'A', 'text': 'motherboard'}, {'label': 'B', 'text': 'pantry'}, {'label': 'C', 'text': 'supermarket'}]","The man's greatest weakness was salty snacks, he grabbed bag after bag of chips every trip to the where?",motherboard,pantry,supermarket,2
C,e3ab7f842438cc1d1bcb3dc6c7b0119b,"[{'label': 'A', 'text': 'music store'}, {'label': 'B', 'text': 'human body'}, {'label': 'C', 'text': 'cathedral'}]",Where could you hear an organ being played?,music store,human body,cathedral,2
A,41077c34127eb033129a614087630736,"[{'label': 'A', 'text': 'fundamental'}, {'label': 'B', 'text': 'significant'}, {'label': 'C', 'text': 'important'}]",What time of core value is likely to not be trivial?,fundamental,significant,important,0
C,c9c10ac4dd3c26bec7ab97d3c795ccd1,"[{'label': 'A', 'text': 'music store'}, {'label': 'B', 'text': 'instrument case'}, {'label': 'C', 'text': 'musical instrument store'}]",Where would you buy a brand new mandolin with a storage box?,music store,instrument case,musical instrument store,2
C,04e5f0a58c749ecc4f452a21fd94dc47,"[{'label': 'A', 'text': 'doughnut'}, {'label': 'B', 'text': 'golf course'}, {'label': 'C', 'text': 'notebook paper'}]","Dave was playing at the 18th hold near the Krispy Kerme and he lost his ball.  He looked in his backpack for a replacement and come up with a terrible idea.  There was a crinkling sound that alerted the other players that something was amiss, and his makeshift ball did not go far.  What did he use as a ball?",doughnut,golf course,notebook paper,2
C,89ad2069da139d7f2a630651a5a53b41,"[{'label': 'A', 'text': 'sleep'}, {'label': 'B', 'text': 'travel'}, {'label': 'C', 'text': 'read book'}]",What do parents encourage kids to do when they experience boredom?,sleep,travel,read book,2
B,c51979c82db64487d6f998be5630ce80,"[{'label': 'A', 'text': 'airport'}, {'label': 'B', 'text': 'prison'}, {'label': 'C', 'text': 'afghanistan'}]",Where would a local terrorist end up if they are caught?,airport,prison,afghanistan,1
A,fe2d561c9041b8e16ac82ea63ae007d5,"[{'label': 'A', 'text': 'fruit stand'}, {'label': 'B', 'text': 'winery'}, {'label': 'C', 'text': 'painting'}]",What sort of vendor sells an assortment of fruits such as grapes in an outside location?,fruit stand,winery,painting,0
C,be124c0ec6dafaadff0714cfbb492371,"[{'label': 'A', 'text': 'at hotel'}, {'label': 'B', 'text': 'office'}, {'label': 'C', 'text': 'corner'}]",James looked for an out of the way spot for his new floor lamp. Where might he have put it?,at hotel,office,corner,2
B,d6ff2d749494d89e9c7a53f587c519f4,"[{'label': 'A', 'text': 'thinking'}, {'label': 'B', 'text': 'effort'}, {'label': 'C', 'text': 'medium'}]","The couple explained they were having trouble communicating, it seemed every conversation took great what?",thinking,effort,medium,1
A,10d7f0cc55e6cf5ec886fc29bdefbaa3,"[{'label': 'A', 'text': 'old west'}, {'label': 'B', 'text': 'checkers'}, {'label': 'C', 'text': 'shopping mall'}]","Where are you if you're buying whiskey, grain, and saddles at the general store?",old west,checkers,shopping mall,0
A,fa161e66c128d06806813f18b7aaadda,"[{'label': 'A', 'text': 'cross road'}, {'label': 'B', 'text': 'lay eggs'}, {'label': 'C', 'text': 'produce eggs'}]",What does a chicken do in a joke?,cross road,lay eggs,produce eggs,0
A,6185b89cc0526cad4402f58c70d4871c,"[{'label': 'A', 'text': 'nest full of babies'}, {'label': 'B', 'text': 'scales'}, {'label': 'C', 'text': 'no legs'}]",Snakes have many things what are they most likely to have when you find their home?,nest full of babies,scales,no legs,0
B,4cd03d228b7a0e531b96eba94c39d78c,"[{'label': 'A', 'text': 'winning'}, {'label': 'B', 'text': 'running'}, {'label': 'C', 'text': 'have fun'}]",What is a sport that involves hurdles?,winning,running,have fun,1
C,99e0b2ddf88ebed98b977043b7c2331b,"[{'label': 'A', 'text': 'state park'}, {'label': 'B', 'text': 'dead body'}, {'label': 'C', 'text': 'new york'}]",John wanted scatter his wife's remains in a lake in the wilderness.  He had to delay before of where he lived.  Where did he live?,state park,dead body,new york,2
C,08ad17d3ca1838b8724d21cf5921ec52,"[{'label': 'A', 'text': 'destroy enemy'}, {'label': 'B', 'text': 'release energy'}, {'label': 'C', 'text': 'write letter'}]",How can you let someone know about your anger without hurting him or her?,destroy enemy,release energy,write letter,2
A,8d09d6629ff060fd9cd109aa0081e10d,"[{'label': 'A', 'text': 'sea'}, {'label': 'B', 'text': 'mirror'}, {'label': 'C', 'text': 'introvert'}]",Where i a reflection best seen at sunset?,sea,mirror,introvert,0
A,46a98c76f637cd6e0cb5b22286cbae36,"[{'label': 'A', 'text': 'garage'}, {'label': 'B', 'text': 'attic'}, {'label': 'C', 'text': 'basement'}]",What's the best place to store boxes of spare automobile parts?,garage,attic,basement,0
B,829d9b445b02f0f3220ca44aeeb6a07a,"[{'label': 'A', 'text': 'theatre'}, {'label': 'B', 'text': 'theater'}, {'label': 'C', 'text': 'stage show'}]","The people were building a backdrop for the play, their tools echoed in the empty what?",theatre,theater,stage show,1
C,e8df34224f64798f3e379e1fd1fae777,"[{'label': 'A', 'text': 'oscilloscope'}, {'label': 'B', 'text': 'computer'}, {'label': 'C', 'text': 'television'}]",What is a  cathode ray tube typically part of?,oscilloscope,computer,television,2
C,240ec5365047d2785e33264802406308,"[{'label': 'A', 'text': 'comfort'}, {'label': 'B', 'text': 'missing out'}, {'label': 'C', 'text': 'bed sores'}]","The old man would be stuck staying in bed, part of the nurse's job was to move him so he wouldn't get what?",comfort,missing out,bed sores,2
A,d6cc3fb3cd980dd0fc151bf3597b78f0,"[{'label': 'A', 'text': 'library'}, {'label': 'B', 'text': 'at hotel'}, {'label': 'C', 'text': 'house'}]",What is a place with only one telephone book that many people can use?,library,at hotel,house,0
B,cd3ae30e143181928eb0d3da2d25e0b4,"[{'label': 'A', 'text': 'stockings'}, {'label': 'B', 'text': 'rope'}, {'label': 'C', 'text': 'drawer'}]",Other than women's leggings what is commonly made of nylon?,stockings,rope,drawer,1
B,e494a9faca37d884a8abd39d917ad703,"[{'label': 'A', 'text': 'giggling'}, {'label': 'B', 'text': 'nausea'}, {'label': 'C', 'text': 'laughing'}]","Tickling for a prolonged period of time can cause dizziness and with the spinning, what else can happen?",giggling,nausea,laughing,1
C,b0e26c32151c88d0d54d001770051aca,"[{'label': 'A', 'text': 'strip mall'}, {'label': 'B', 'text': 'city or town'}, {'label': 'C', 'text': 'ohio'}]",Billy owned the finest clothing store in the midwest.  Where might Billy live?,strip mall,city or town,ohio,2
A,13981ccb05ba6b4566247930311f1233,"[{'label': 'A', 'text': 'wrong'}, {'label': 'B', 'text': 'relief'}, {'label': 'C', 'text': 'depression'}]","If you're very religious and end up stopping being married to your spouse, what may you think of your decision?",wrong,relief,depression,0
C,dff92c7d8982a2e312aec72344d4fba9,"[{'label': 'A', 'text': 'memory loss'}, {'label': 'B', 'text': 'closed eyes'}, {'label': 'C', 'text': 'loss of control'}]","Sometimes when you go into a deep trance, what happens when you no longer feel attached to your body?",memory loss,closed eyes,loss of control,2
B,7068d7aa0f134200126e9bd3c638ebfb,"[{'label': 'A', 'text': 'children suffer'}, {'label': 'B', 'text': 'no spouse'}, {'label': 'C', 'text': 'lot of grief'}]",What always happens to someone after he or she finishes getting divorce?,children suffer,no spouse,lot of grief,1
A,19a4f690edafca43841a94810e641e3b,"[{'label': 'A', 'text': 'full bloom'}, {'label': 'B', 'text': 'back yard'}, {'label': 'C', 'text': 'backyard'}]",When is a garden the most beautiful?,full bloom,back yard,backyard,0
A,a4cfc834e891c99b9258080ffa943451,"[{'label': 'A', 'text': 'eat vegetables'}, {'label': 'B', 'text': 'have sex'}, {'label': 'C', 'text': 'go to school'}]",What is a food that a child wouldn't want to have?,eat vegetables,have sex,go to school,0
C,585d0f04348fa72bcb4e91d9c7a4dfc9,"[{'label': 'A', 'text': 'introduced'}, {'label': 'B', 'text': 'foreigner'}, {'label': 'C', 'text': 'immigrant'}]","He told the people he was a native, he figured after thirty years he was hardly an what?",introduced,foreigner,immigrant,2
B,cddbdb53dbcc149bf1912aa7ea171570,"[{'label': 'A', 'text': 'moon'}, {'label': 'B', 'text': 'desktop'}, {'label': 'C', 'text': 'sea'}]",What could sunshine light on fire if it is magnified?,moon,desktop,sea,1
C,111501a49dd41ceed9c2073eed5d2b72,"[{'label': 'A', 'text': 'synagogue'}, {'label': 'B', 'text': 'church'}, {'label': 'C', 'text': 'heaven'}]","I you believe in god, where will you go when you die?",synagogue,church,heaven,2
