answerKey,id,choices,stem,choice_0,choice_1,choice_2,choice_3,choice_4,label
A,6906707071b47f37a2274eef6e0ef2b8,"[{'label': 'A', 'text': 'salad dressing'}, {'label': 'B', 'text': 'lot of fat'}, {'label': 'C', 'text': 'strong odor'}, {'label': 'D', 'text': 'age to get better'}, {'label': 'E', 'text': 'age well'}]","Billy loved choose, but he didn't put it on his meal because he was watching his weight. He even used a low fat what?",salad dressing,lot of fat,strong odor,age to get better,age well,0
D,e635f65213e33e030c09106e8fa40704,"[{'label': 'A', 'text': 'high tower'}, {'label': 'B', 'text': 'downtown area'}, {'label': 'C', 'text': 'advertising company'}, {'label': 'D', 'text': 'industrial complex'}, {'label': 'E', 'text': 'city'}]",Where is it unlikely to find a office building?,high tower,downtown area,advertising company,industrial complex,city,3
A,6c62e3f3479e804daf09bb7026885801,"[{'label': 'A', 'text': 'find truth'}, {'label': 'B', 'text': 'learn new'}, {'label': 'C', 'text': 'learn about subject'}, {'label': 'D', 'text': 'judgement'}, {'label': 'E', 'text': 'judge'}]",What should someone suffering from ignorance seek?,find truth,learn new,learn about subject,judgement,judge,0
B,6f775415028b510b7af047c3a6567a8c,"[{'label': 'A', 'text': 'grocery store'}, {'label': 'B', 'text': 'farmers market'}, {'label': 'C', 'text': 'shop'}, {'label': 'D', 'text': 'fridge'}, {'label': 'E', 'text': 'a tree'}]",where do you buy the freshest apples?,grocery store,farmers market,shop,fridge,a tree,1
C,7ce1f99e8185489a7113e6d18c71abb0,"[{'label': 'A', 'text': 'lamb'}, {'label': 'B', 'text': 'school'}, {'label': 'C', 'text': 'farm'}, {'label': 'D', 'text': 'meadow'}, {'label': 'E', 'text': 'fairgrounds'}]",Where are sheep likely to live?,lamb,school,farm,meadow,fairgrounds,2
A,6a01ef3c81e2bf7000b47ced65fed858,"[{'label': 'A', 'text': 'music store'}, {'label': 'B', 'text': 'symphony orchestra drawing room'}, {'label': 'C', 'text': 'music school'}, {'label': 'D', 'text': 'concert hall'}, {'label': 'E', 'text': ""neighbor's house""}]",where do you buy a piano?,music store,symphony orchestra drawing room,music school,concert hall,neighbor's house,0
B,624c36dd27136dba591e096f2800747f,"[{'label': 'A', 'text': 'plate'}, {'label': 'B', 'text': 'jigsaw puzzle'}, {'label': 'C', 'text': 'puzzle box'}, {'label': 'D', 'text': 'chess game'}, {'label': 'E', 'text': 'plate'}]",What do you fit a piece with another piece?,plate,jigsaw puzzle,puzzle box,chess game,plate,1
D,448c508e158529994f4d9584bd87fb73,"[{'label': 'A', 'text': 'check'}, {'label': 'B', 'text': 'person'}, {'label': 'C', 'text': 'backpack'}, {'label': 'D', 'text': 'hamper'}, {'label': 'E', 'text': 'house'}]",Where would you put clothing that you have already used?,check,person,backpack,hamper,house,3
E,965a8cd1fa1fccb58c465e5b6e1dceee,"[{'label': 'A', 'text': 'wine'}, {'label': 'B', 'text': 'throw up'}, {'label': 'C', 'text': 'getting drunk'}, {'label': 'D', 'text': 'food'}, {'label': 'E', 'text': 'coffee'}]","It was breakfast time.  Brad ordered eggs, toast, and something to drink. What might he drink?",wine,throw up,getting drunk,food,coffee,4
C,674112e46780acd6e3262048df838179,"[{'label': 'A', 'text': 'city or town'}, {'label': 'B', 'text': 'ohio'}, {'label': 'C', 'text': 'strip mall'}, {'label': 'D', 'text': 'park'}, {'label': 'E', 'text': 'buying clothing'}]",You can find a clothing store often at what outdoor collection of merchants?,city or town,ohio,strip mall,park,buying clothing,2
A,246249cd7976358051a9811ff9c30736,"[{'label': 'A', 'text': 'talk'}, {'label': 'B', 'text': 'eyes'}, {'label': 'C', 'text': 'may disagree'}, {'label': 'D', 'text': 'close mouth'}, {'label': 'E', 'text': 'write down'}]",How would you express information if you do not have a pen or pencil?,talk,eyes,may disagree,close mouth,write down,0
D,b1d1ec58db50c6668a2ab96ff8538678,"[{'label': 'A', 'text': 'get lost'}, {'label': 'B', 'text': 'hunger'}, {'label': 'C', 'text': 'get tired'}, {'label': 'D', 'text': 'enjoy nature'}, {'label': 'E', 'text': 'drink water'}]",Why do people go hiking?,get lost,hunger,get tired,enjoy nature,drink water,3
C,f12c4810f8b165a48def0c6c731fca42,"[{'label': 'A', 'text': 'computer'}, {'label': 'B', 'text': 'tree'}, {'label': 'C', 'text': 'filing cabinet'}, {'label': 'D', 'text': 'suitcase'}, {'label': 'E', 'text': 'desk drawer'}]",Where are files likely to be hanging?,computer,tree,filing cabinet,suitcase,desk drawer,2
A,7a9683240ea26ddb9fb7857998277e09,"[{'label': 'A', 'text': 'three feet'}, {'label': 'B', 'text': 'city'}, {'label': 'C', 'text': 'subdivision'}, {'label': 'D', 'text': 'three arm span'}, {'label': 'E', 'text': 'michigan'}]",A yard is made up of what?,three feet,city,subdivision,three arm span,michigan,0
C,a83776cb16cb6f456573cdc2b01fe88b,"[{'label': 'A', 'text': 'clean dishes'}, {'label': 'B', 'text': 'collect water'}, {'label': 'C', 'text': 'hold water'}, {'label': 'D', 'text': 'hold it'}, {'label': 'E', 'text': 'wet surface'}]","If I have a soapy sponge and a place to use it further away, how should I use it at that moment?",clean dishes,collect water,hold water,hold it,wet surface,2
B,f77623c1169bae3dc4c5019651bcdec4,"[{'label': 'A', 'text': 'meeting'}, {'label': 'B', 'text': 'conference'}, {'label': 'C', 'text': 'movies'}, {'label': 'D', 'text': 'theatre'}, {'label': 'E', 'text': 'show films'}]",The projector displayed slides on the wall as the presenter talked to the audience.  Billy wished he didn't come to this event.  Where was he?,meeting,conference,movies,theatre,show films,1
D,ce3fccfdfb0d32c61255e02e3f5a370c,"[{'label': 'A', 'text': 'consumable'}, {'label': 'B', 'text': 'vitamin'}, {'label': 'C', 'text': 'antidote'}, {'label': 'D', 'text': 'nutrient'}, {'label': 'E', 'text': 'medicine'}]",He didn't know that good things can be posion in large doses.  He thought that he was just eating an essential what?,consumable,vitamin,antidote,nutrient,medicine,3
A,360735619fabff006efe0ee574d6f011,"[{'label': 'A', 'text': 'travel'}, {'label': 'B', 'text': 'reproduce asexually'}, {'label': 'C', 'text': 'get cold'}, {'label': 'D', 'text': 'move'}, {'label': 'E', 'text': 'train'}]",Birds are animals that do a lot of what?,travel,reproduce asexually,get cold,move,train,0
A,6d4626bf9fff58c87ddf0ec11b7fdf1c,"[{'label': 'A', 'text': 'music store'}, {'label': 'B', 'text': 'spongebob'}, {'label': 'C', 'text': 'jazz band'}, {'label': 'D', 'text': 'orchestra'}, {'label': 'E', 'text': 'clarinet case'}]",Inside what would a listener most likely hear a new student trying a clarinet?,music store,spongebob,jazz band,orchestra,clarinet case,0
A,8de51cc1ae7bdf8c6e4cbccf1675861b,"[{'label': 'A', 'text': 'entertainment'}, {'label': 'B', 'text': 'smile'}, {'label': 'C', 'text': 'relaxation'}, {'label': 'D', 'text': 'vibrations'}, {'label': 'E', 'text': 'calm'}]",What are you consuming if you are listening to music?,entertainment,smile,relaxation,vibrations,calm,0
B,edee5281d41554d9e0260f2044572639,"[{'label': 'A', 'text': 'danish'}, {'label': 'B', 'text': 'denmark'}, {'label': 'C', 'text': 'coffin'}, {'label': 'D', 'text': 'new hampshire'}, {'label': 'E', 'text': 'backyard'}]","A small dog is lost in Copenhagen, what is the dogs likely nationality?",danish,denmark,coffin,new hampshire,backyard,1
D,57343e980936c7334d83abd3aeb7597e,"[{'label': 'A', 'text': 'music store'}, {'label': 'B', 'text': 'concert hall'}, {'label': 'C', 'text': 'music room'}, {'label': 'D', 'text': 'drawing room'}, {'label': 'E', 'text': 'restaurant'}]",Where would you find a piano that is owned by a person?,music store,concert hall,music room,drawing room,restaurant,3
A,cc2f6aa9c3000a79aa3d53552bc597f4,"[{'label': 'A', 'text': 'backyard'}, {'label': 'B', 'text': 'summer'}, {'label': 'C', 'text': 'louisiana'}, {'label': 'D', 'text': 'restaurant'}, {'label': 'E', 'text': 'work'}]",Where is the closest place you would cook bbq?,backyard,summer,louisiana,restaurant,work,0
B,5257990c8c24a546254eaf0ae697ef1d,"[{'label': 'A', 'text': 'record sound'}, {'label': 'B', 'text': 'demonstration'}, {'label': 'C', 'text': 'stage'}, {'label': 'D', 'text': 'conference'}, {'label': 'E', 'text': 'parade'}]","The engineer put the new invention on the table in front of his bosses, he turned on his microphone and began his what of the product?",record sound,demonstration,stage,conference,parade,1
C,590e6f2ef5782fb07277fd6c9cf0fd02,"[{'label': 'A', 'text': 'refrigerator'}, {'label': 'B', 'text': 'teapot'}, {'label': 'C', 'text': 'internet cafe'}, {'label': 'D', 'text': 'coffee shop'}, {'label': 'E', 'text': 'cupboard'}]","James didn't have any teabags at home, nor did he have any cold tea.  He wanted tea, though, he rushed out and went where?",refrigerator,teapot,internet cafe,coffee shop,cupboard,2
B,fafd8ae7a6ed823072b2c024c5de1f1b,"[{'label': 'A', 'text': 'hat shop'}, {'label': 'B', 'text': 'submarine'}, {'label': 'C', 'text': 'morgue'}, {'label': 'D', 'text': 'human body'}, {'label': 'E', 'text': 'california'}]",What has many head which breath air which is not fresh?,hat shop,submarine,morgue,human body,california,1
B,7eac4a4ab5cd2ea6af2508a394cfd6a6,"[{'label': 'A', 'text': 'season with salt'}, {'label': 'B', 'text': 'prepare meals'}, {'label': 'C', 'text': 'perfect food'}, {'label': 'D', 'text': 'better food'}, {'label': 'E', 'text': 'to be fired'}]",Why are cooks hired?,season with salt,prepare meals,perfect food,better food,to be fired,1
A,8e27884dbac4720e9d1ebbb7d57c0c5c,"[{'label': 'A', 'text': 'combustion engines'}, {'label': 'B', 'text': 'service station'}, {'label': 'C', 'text': 'human  body'}, {'label': 'D', 'text': 'repair shop'}, {'label': 'E', 'text': 'ground'}]",What would need oil to be used?,combustion engines,service station,human  body,repair shop,ground,0
B,5564ee724c28e59e02ad63b1a15f0fdc,"[{'label': 'A', 'text': 'space shuttle'}, {'label': 'B', 'text': 'play music'}, {'label': 'C', 'text': 'blaring'}, {'label': 'D', 'text': 'turn on'}, {'label': 'E', 'text': 'eat cake'}]","Susan listened to the radio most of the day.  She didn't care for talk shows, so she mostly listened to the stations that did what?",space shuttle,play music,blaring,turn on,eat cake,1
D,e8670bf47395eddcbe78be40d1268886,"[{'label': 'A', 'text': 'trouble'}, {'label': 'B', 'text': 'death'}, {'label': 'C', 'text': 'happiness'}, {'label': 'D', 'text': 'feeling good'}, {'label': 'E', 'text': 'pleasure'}]",What can be the feeling of someone  giving assistance?,trouble,death,happiness,feeling good,pleasure,3
C,e078c08cace890cbf06afa996d7e0357,"[{'label': 'A', 'text': 'dormroom'}, {'label': 'B', 'text': 'one story apartment'}, {'label': 'C', 'text': 'apartment'}, {'label': 'D', 'text': 'hotel room'}, {'label': 'E', 'text': 'house'}]",A kitchenette is common in what dwellings that are stacked on top of each other?,dormroom,one story apartment,apartment,hotel room,house,2
A,550164b7cf4e03153484136f10122c70,"[{'label': 'A', 'text': 'wait for orders'}, {'label': 'B', 'text': 'go to war'}, {'label': 'C', 'text': 'fight for freedom'}, {'label': 'D', 'text': 'follow instructions'}, {'label': 'E', 'text': 'fight enemy'}]","The soldier was told to get to the rendezvous point, for there he was suppose to what?",wait for orders,go to war,fight for freedom,follow instructions,fight enemy,0
D,4156ae5d4cfe22febbcdd8ad9f1bf3f0,"[{'label': 'A', 'text': 'deafness'}, {'label': 'B', 'text': 'hunger'}, {'label': 'C', 'text': 'fall asleep'}, {'label': 'D', 'text': 'relaxation'}, {'label': 'E', 'text': 'calm'}]",Why would a tense person be found listening to music that is soft?,deafness,hunger,fall asleep,relaxation,calm,3
E,7e44f56bc4d3083a611403242a73d18e,"[{'label': 'A', 'text': 'produce food'}, {'label': 'B', 'text': 'rise early'}, {'label': 'C', 'text': 'harvestation'}, {'label': 'D', 'text': 'water plants'}, {'label': 'E', 'text': 'can produce'}]",What is a convenient way for a farmer to preserve their crops?,produce food,rise early,harvestation,water plants,can produce,4
C,8b3a8b4c7724b4a996ca90c65416ca18,"[{'label': 'A', 'text': 'constraint'}, {'label': 'B', 'text': 'past'}, {'label': 'C', 'text': 'restrained'}, {'label': 'D', 'text': 'backwards'}, {'label': 'E', 'text': 'back'}]",Why would you be unable to walk forward?,constraint,past,restrained,backwards,back,2
B,fdff29903436aa1764a7038ee1257d7f,"[{'label': 'A', 'text': 'deadlines'}, {'label': 'B', 'text': 'panic'}, {'label': 'C', 'text': 'sitting down'}, {'label': 'D', 'text': 'momentum'}, {'label': 'E', 'text': 'accomplishing'}]",What could happen when beginning work after it is too late?,deadlines,panic,sitting down,momentum,accomplishing,1
B,4530ffea6c78ac223c269b3d209e225e,"[{'label': 'A', 'text': 'encyclopedia'}, {'label': 'B', 'text': 'head'}, {'label': 'C', 'text': 'university'}, {'label': 'D', 'text': 'safe'}, {'label': 'E', 'text': 'book'}]",Where is the best way to store personal knowledge?,encyclopedia,head,university,safe,book,1
B,d567723124fb430cbc4b73a585199e95,"[{'label': 'A', 'text': 'ask questions'}, {'label': 'B', 'text': 'death'}, {'label': 'C', 'text': 'go to school'}, {'label': 'D', 'text': 'procedures'}, {'label': 'E', 'text': 'learn'}]",When does someone have to go to someone else for finding information about their adopted parents?,ask questions,death,go to school,procedures,learn,1
A,d365ed78590354f1bda41068fa5cae27_1,"[{'label': 'A', 'text': 'discovery'}, {'label': 'B', 'text': 'revelations'}, {'label': 'C', 'text': 'reflection'}, {'label': 'D', 'text': 'thinking'}, {'label': 'E', 'text': 'meaning of life'}]","The scientist was contemplating something he never saw before, what was he contemplating?",discovery,revelations,reflection,thinking,meaning of life,0
D,04f27b5ccb08035e68d5a4a711232658,"[{'label': 'A', 'text': 'bedroom'}, {'label': 'B', 'text': 'school building'}, {'label': 'C', 'text': 'a mortuary'}, {'label': 'D', 'text': 'cabinet'}, {'label': 'E', 'text': 'bookstore'}]",What is likely to have an enclosed shelf?,bedroom,school building,a mortuary,cabinet,bookstore,3
D,458ce7e336d3344beaf5d8b00b2b55d0,"[{'label': 'A', 'text': 'eat cake'}, {'label': 'B', 'text': 'communicating moral'}, {'label': 'C', 'text': 'near end'}, {'label': 'D', 'text': 'floor'}, {'label': 'E', 'text': 'end badly'}]","Simon asked his father to read him a story.  His father couldn't find Simon's book, so looked everywhere for it. Where might it be?",eat cake,communicating moral,near end,floor,end badly,3
D,83d853f94d28a5507a7db70d396d3dff,"[{'label': 'A', 'text': 'feeling guilty'}, {'label': 'B', 'text': 'giving a test'}, {'label': 'C', 'text': 'go to jail'}, {'label': 'D', 'text': 'being judged'}, {'label': 'E', 'text': 'responsibility'}]",What should you prepare for if you are judging someone?,feeling guilty,giving a test,go to jail,being judged,responsibility,3
A,f3ed103edc7729a7b721d3fff53e64a4,"[{'label': 'A', 'text': 'army'}, {'label': 'B', 'text': 'battle'}, {'label': 'C', 'text': 'organization'}, {'label': 'D', 'text': 'company'}, {'label': 'E', 'text': 'school'}]","James wasn't much of a leader, because he had nothing to lead.  And a leader without something to lead, no matter how skilled, is useless.  What did James need?",army,battle,organization,company,school,0
D,9373d80d57009a311c238eada5aa41f1,"[{'label': 'A', 'text': 'zip pants'}, {'label': 'B', 'text': 'eat'}, {'label': 'C', 'text': 'flush toilet'}, {'label': 'D', 'text': 'wash hands'}, {'label': 'E', 'text': 'wash legs'}]",After I urinate what should I do before I eat?,zip pants,eat,flush toilet,wash hands,wash legs,3
D,d3cd731f331592ea5098a3f126b9eb7f,"[{'label': 'A', 'text': 'adventure'}, {'label': 'B', 'text': 'revelations'}, {'label': 'C', 'text': 'deciding'}, {'label': 'D', 'text': 'relaxation'}, {'label': 'E', 'text': 'headache'}]",Jane is contemplating  taking a break. She hurts and she is tired.  What does she need?,adventure,revelations,deciding,relaxation,headache,3
D,996100504bd74ee0db840bce5d97f96b,"[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'studio'}, {'label': 'C', 'text': 'drawer'}, {'label': 'D', 'text': 'closet'}, {'label': 'E', 'text': 'music shop'}]",Alexa needed a safe place to put her acoustic guitar when she wasn't playing it.  Where might she put it?,house,studio,drawer,closet,music shop,3
C,92cc5a13870d37786f1e04b20fa301c1,"[{'label': 'A', 'text': 'return dividend'}, {'label': 'B', 'text': 'fishing rod'}, {'label': 'C', 'text': 'machine gun'}, {'label': 'D', 'text': 'artillery'}, {'label': 'E', 'text': 'texas'}]","The instructor explained all the parts like the stock, then the cadets had to disassemble and reassemble their what?",return dividend,fishing rod,machine gun,artillery,texas,2
A,e8df34224f64798f3e379e1fd1fae777,"[{'label': 'A', 'text': 'television'}, {'label': 'B', 'text': 'screen'}, {'label': 'C', 'text': 'oscilloscope'}, {'label': 'D', 'text': 'vacuum tube'}, {'label': 'E', 'text': 'computer'}]",What is a  cathode ray tube typically part of?,television,screen,oscilloscope,vacuum tube,computer,0
E,ec92b2cc41e7791267629ad8953f9724,"[{'label': 'A', 'text': 'permanent'}, {'label': 'B', 'text': 'stagnant'}, {'label': 'C', 'text': 'remain stable'}, {'label': 'D', 'text': 'unpleasant'}, {'label': 'E', 'text': 'constant'}]",George hated changes to his salary. He wanted his supply  of money to be what?,permanent,stagnant,remain stable,unpleasant,constant,4
